ISO.code,Year,imp_sum,loans_sum,avg_nim,corp_avg,households_avg,policy_avg,Country,GDP_per_capita,DFR,MLF,MRO,Inflation
BE,2018,11.277428,872528752.517702,1.39476905882353,1.47833333333333,5.62166666666667,0,Belgium,37331.55,-0.4,0.25,0,2.3
BE,2019,8.914761,894976897.766715,1.28396688235294,1.40166666666667,5.62833333333333,0,Belgium,38770.69,-0.42876712300000003,0.25,0,1.2
BE,2020,8.637252,979567525.570201,1.27034717647059,1.37,5.27666666666667,0,Belgium,37804.9,-0.5,0.25,0,0.4
BE,2021,7.020316,949361884.896054,1.20912076470588,1.33916666666667,5.21666666666667,0,Belgium,40672.95,-0.5,0.25,0,3.2
BE,2022,6.85458,968005945.51356,1.27650994117647,1.98833333333333,5.77583333333333,0.578767123287669,Belgium,44769.72,0.078767123,0.828767123,0.578767123,10.3
BE,2023,6.369209,1025463250.84031,1.47829023529412,4.66416666666667,7.56916666666667,3.80753424657534,Belgium,46864.13,3.307534247,4.057534247,3.807534247,2.3
CY,2005,9.3,15272544.0806664,2.431105,3.35916666666667,6.99166666666667,2.01780821917808,Cyprus,23970.97,1.017808219,3.017808219,2.017808219,2
CY,2006,7.097216,20164827.9415344,2.759187,4.07083333333333,6.96666666666667,2.76027397260274,Cyprus,25155.98,1.760273973,3.760273973,2.760273973,2.2
CY,2007,3.829139,28690669.0763978,2.62813,5.09083333333333,7.58,3.83904109589041,Cyprus,27025.06,2.839041096,4.839041096,3.839041096,2.2
CY,2008,3.115443,34949199.3292999,2.398294,5.4075,7.98,3.90027322404372,Cyprus,28011.38,3.005464481,4.775956284,3.900273224,4.4
CY,2009,4.322525,38187504.4248505,2.336542,2.89166666666667,7.25416666666667,1.27876712328767,Cyprus,26874.92,0.465753425,2.091780822,1.278767123,0.2
CY,2010,5.604194,38617447.9787886,2.719695,2.555,6.775,1,Cyprus,26512.66,0.25,1.75,1,2.6
CY,2011,8.005911,37358032.8157128,3.459615,3.1875,7.0241666666666696,1.24931506849315,Cyprus,26009.09,0.499315068,1.999315068,1.249315068,3.5
CY,2012,17.454526,37009943.1662945,2.507092,2.87666666666667,6.88916666666667,0.881147540983607,Cyprus,24695.28,0.131147541,1.631147541,0.881147541,3.1
CY,2013,32.830811,34257681.6257515,3.325047,2.65666666666667,6.725,0.553424657534246,Cyprus,22964.32,0,1.140410959,0.553424658,0.4
CY,2014,41.079196,26292770.1894038,4.344048,2.48666666666667,6.53916666666667,0.163150684931507,Cyprus,22425.08,-0.086849315,0.523424658,0.163150685,-0.3
CY,2015,42.556069,23281918.9153916,4.328081,1.97166666666667,6.05166666666667,0.05,Cyprus,23639.65,-0.20630137,0.3,0.05,-1.5
CY,2016,34.282973,21219124.2779088,3.950871,1.70333333333333,5.80666666666667,0.0102459016393442,Cyprus,25652.92,-0.379508197,0.260245902,0.010245902,-1.2
CY,2017,27.76436,21690807.9324269,3.2429,1.5775,5.6175,0,Cyprus,27163.85,-0.4,0.25,0,0.7
CY,2018,35.644501,14685707.55522,3.557698,1.47833333333333,5.62166666666667,0,Cyprus,28647.8,-0.4,0.25,0,0.8
CY,2019,28.761273,13904813.1618594,2.86545,1.40166666666667,5.62833333333333,0,Cyprus,30349.63,-0.42876712300000003,0.25,0,0.5
CY,2020,15.608135,13118260.8849907,2.751509,1.37,5.27666666666667,0,Cyprus,28676.78,-0.5,0.25,0,-1.1
CY,2021,7.139214,11464636.7500806,2.457871,1.33916666666667,5.21666666666667,0,Cyprus,31932.41,-0.5,0.25,0,2.3
CY,2022,4.77783,10815408.4052968,2.92808,1.98833333333333,5.77583333333333,0.578767123287669,Cyprus,35701.97,0.078767123,0.828767123,0.578767123,8.1
CY,2023,4.255442,11052855.8603859,5.597187,4.66416666666667,7.56916666666667,3.80753424657534,Cyprus,37559.81,3.307534247,4.057534247,3.807534247,3.9
DE,2005,9.956144,3986151222.19706,2.23840579406308,3.35916666666667,6.99166666666667,2.01780821917808,Germany,27880.17,1.017808219,3.017808219,2.017808219,1.9
DE,2006,8.051216,4439590235.98288,2.18977171057514,4.07083333333333,6.96666666666667,2.76027397260274,Germany,29075.64,1.760273973,3.760273973,2.760273973,1.8
DE,2007,6.977187,5284200494.93391,1.90322595732839,5.09083333333333,7.58,3.83904109589041,Germany,30671.51,2.839041096,4.839041096,3.839041096,2.3
DE,2008,8.925266,5365281443.45612,4.98522605009277,5.4075,7.98,3.90027322404372,Germany,31432.68,3.005464481,4.775956284,3.900273224,2.8
DE,2009,11.802228,5493606906.6515,1.89605230426716,2.89166666666667,7.25416666666667,1.27876712328767,Germany,30311.71,0.465753425,2.091780822,1.278767123,0.2
DE,2010,9.184531,5394050903.00023,2.10671811688312,2.555,6.775,1,Germany,32022.62,0.25,1.75,1,1.1
DE,2011,7.987819,5234081740.19824,2.10258268460111,3.1875,7.0241666666666696,1.24931506849315,Germany,33788.83,0.499315068,1.999315068,1.249315068,2.5
DE,2012,8.804794,5399349596.03904,1.95902701669759,2.87666666666667,6.88916666666667,0.881147540983607,Germany,34153.36,0.131147541,1.631147541,0.881147541,2.2
DE,2013,8.416311,5546895321.4834,1.97745857884972,2.65666666666667,6.725,0.553424657534246,Germany,34584.06,0,1.140410959,0.553424658,1.6
DE,2014,7.163226,5004179403.51478,1.94150447680891,2.48666666666667,6.53916666666667,0.163150684931507,Germany,35961.1,-0.086849315,0.523424658,0.163150685,0.8
DE,2015,5.713181,4675055919.85388,1.65940710946197,1.97166666666667,6.05166666666667,0.05,Germany,36570.18,-0.20630137,0.3,0.05,0.7
DE,2016,3.6804,4724506512.84393,1.66558968089054,1.70333333333333,5.80666666666667,0.0102459016393442,Germany,37533.93,-0.379508197,0.260245902,0.010245902,0.4
DE,2017,2.327876,5512788429.85189,1.70399438033395,1.5775,5.6175,0,Germany,38917.78,-0.4,0.25,0,1.7
DE,2018,3.86378,5388461736.2858,1.78798260111317,1.47833333333333,5.62166666666667,0,Germany,40039.99,-0.4,0.25,0,1.9
DE,2019,3.966508,5635934263.46809,1.4282630890538,1.40166666666667,5.62833333333333,0,Germany,40519.57,-0.42876712300000003,0.25,0,1.4
DE,2020,4.126491,6392564642.64806,1.35519908719852,1.37,5.27666666666667,0,Germany,39533.77,-0.5,0.25,0,0.4
DE,2021,4.529419,6202630146.47443,1.26763579777365,1.33916666666667,5.21666666666667,0,Germany,41921.22,-0.5,0.25,0,3.2
DE,2022,4.295128,6204528871.90282,1.20653408163265,1.98833333333333,5.77583333333333,0.578767123287669,Germany,44396.51,0.078767123,0.828767123,0.578767123,8.7
DE,2023,4.948544,6436271985.32002,2.01845234879406,4.66416666666667,7.56916666666667,3.80753424657534,Germany,46248.93,3.307534247,4.057534247,3.807534247,6
EE,2005,0.880568,14221625.4237592,3.42336625,3.35916666666667,6.99166666666667,2.01780821917808,Estonia,14115.21,1.017808219,3.017808219,2.017808219,4.1
EE,2006,0.550046,24684028.62949,3.85218025,4.07083333333333,6.96666666666667,2.76027397260274,Estonia,15907.03,1.760273973,3.760273973,2.760273973,4.4
EE,2007,1.064551,36502559.3406091,6.535767,5.09083333333333,7.58,3.83904109589041,Estonia,18130.5,2.839041096,4.839041096,3.839041096,6.7
EE,2008,5.016243,34524452.4293765,9.16362775,5.4075,7.98,3.90027322404372,Estonia,18321.26,3.005464481,4.775956284,3.900273224,10.6
EE,2009,18.965516,31761381.5981525,1.9261455,2.89166666666667,7.25416666666667,1.27876712328767,Estonia,16227.96,0.465753425,2.091780822,1.278767123,0.2
EE,2010,19.335675,26454065.6489346,2.146622,2.555,6.775,1,Estonia,17081.53,0.25,1.75,1,2.7
EE,2011,9.09006,12756486.5941925,2.999607,3.1875,7.0241666666666696,1.24931506849315,Estonia,19161.04,0.499315068,1.999315068,1.249315068,5.1
EE,2012,5.646329,13107774.1031637,2.896403,2.87666666666667,6.88916666666667,0.881147540983607,Estonia,20225.86,0.131147541,1.631147541,0.881147541,4.2
EE,2013,3.272038,14437016.9640048,3.5452665,2.65666666666667,6.725,0.553424657534246,Estonia,20939.93,0,1.140410959,0.553424658,3.2
EE,2014,2.964433,13204524.1230497,4.1258545,2.48666666666667,6.53916666666667,0.163150684931507,Estonia,22036.1,-0.086849315,0.523424658,0.163150685,0.5
EE,2015,2.539871,12491698.4389118,3.52476475,1.97166666666667,6.05166666666667,0.05,Estonia,22419.17,-0.20630137,0.3,0.05,0.1
EE,2016,2.150473,12994916.182826,3.503201,1.70333333333333,5.80666666666667,0.0102459016393442,Estonia,23250.65,-0.379508197,0.260245902,0.010245902,0.8
EE,2017,1.678197,16234028.4515777,3.2997685,1.5775,5.6175,0,Estonia,24851.95,-0.4,0.25,0,3.7
EE,2018,1.799934,16988801.7907636,3.173924,1.47833333333333,5.62166666666667,0,Estonia,26469.6,-0.4,0.25,0,3.4
EE,2019,1.351186,19558476.8314166,2.508106,1.40166666666667,5.62833333333333,0,Estonia,27789.79,-0.42876712300000003,0.25,0,2.3
EE,2020,1.165174,23237778.2234085,2.49281675,1.37,5.27666666666667,0,Estonia,27411.78,-0.5,0.25,0,-0.6
EE,2021,1.02709,23346991.2173581,2.80071175,1.33916666666667,5.21666666666667,0,Estonia,29685.98,-0.5,0.25,0,4.5
EE,2022,1.0263,24214880.189991,2.9792445,1.98833333333333,5.77583333333333,0.578767123287669,Estonia,31800.65,0.078767123,0.828767123,0.578767123,19.4
EE,2023,0.79494,26795140.4503298,5.40266425,4.66416666666667,7.56916666666667,3.80753424657534,Estonia,31834.63,3.307534247,4.057534247,3.807534247,9.1
ES,2005,21.82126,971950536.575157,1.38285854545455,3.35916666666667,6.99166666666667,2.01780821917808,Spain,23506.42,1.017808219,3.017808219,2.017808219,NA
ES,2006,16.37962,1305960507.33445,1.41589127272727,4.07083333333333,6.96666666666667,2.76027397260274,Spain,25379.19,1.760273973,3.760273973,2.760273973,NA
ES,2007,11.650557,1670999536.34795,1.627491,5.09083333333333,7.58,3.83904109589041,Spain,26609.86,2.839041096,4.839041096,3.839041096,NA
ES,2008,16.350827,1721627381.57458,2.15904554545455,5.4075,7.98,3.90027322404372,Spain,26803.99,3.005464481,4.775956284,3.900273224,NA
ES,2009,22.978586,1847636669.19007,2.30893718181818,2.89166666666667,7.25416666666667,1.27876712328767,Spain,25538.11,0.465753425,2.091780822,1.278767123,NA
ES,2010,25.121547,1871852563.82845,1.65980481818182,2.555,6.775,1,Spain,25177.12,0.25,1.75,1,NA
ES,2011,22.477014,1869694533.17343,1.586178,3.1875,7.0241666666666696,1.24931506849315,Spain,24929.88,0.499315068,1.999315068,1.249315068,NA
ES,2012,24.596888,1955452887.36089,1.93095463636364,2.87666666666667,6.88916666666667,0.881147540983607,Spain,24621.95,0.131147541,1.631147541,0.881147541,NA
ES,2013,32.449855,1888989149.12452,1.73804836363636,2.65666666666667,6.725,0.553424657534246,Spain,24591.48,0,1.140410959,0.553424658,NA
ES,2014,33.793982,1744794532.69925,1.93646345454545,2.48666666666667,6.53916666666667,0.163150684931507,Spain,25340.89,-0.086849315,0.523424658,0.163150685,NA
ES,2015,31.461802,1731872957.90863,1.70440727272727,1.97166666666667,6.05166666666667,0.05,Spain,26560.28,-0.20630137,0.3,0.05,NA
ES,2016,29.838961,1681612331.57916,1.64225009090909,1.70333333333333,5.80666666666667,0.0102459016393442,Spain,27394.01,-0.379508197,0.260245902,0.010245902,NA
ES,2017,25.237843,1702590162.64344,0.0383309090909089,1.5775,5.6175,0,Spain,28681.03,-0.4,0.25,0,NA
ES,2018,19.612903,1676574824.73155,1.01285427272727,1.47833333333333,5.62166666666667,0,Spain,29225.1,-0.4,0.25,0,NA
ES,2019,16.630842,1728219321.39934,1.107123,1.40166666666667,5.62833333333333,0,Spain,30128.89,-0.42876712300000003,0.25,0,NA
ES,2020,16.273229,1770219208.13596,1.22349618181818,1.37,5.27666666666667,0,Spain,26501.34,-0.5,0.25,0,NA
ES,2021,15.871846,1704765243.4072,1.2626544545454499,1.33916666666667,5.21666666666667,0,Spain,29727.57,-0.5,0.25,0,NA
ES,2022,14.042566,1722622649.47632,1.43847727272727,1.98833333333333,5.77583333333333,0.578767123287669,Spain,33153.3,0.078767123,0.828767123,0.578767123,NA
ES,2023,15.36735,1821182860.65449,2.01278218181818,4.66416666666667,7.56916666666667,3.80753424657534,Spain,36073.84,3.307534247,4.057534247,3.807534247,NA
FR,2005,742.550033,3575809478.38029,8.4190898882353,3.35916666666667,6.99166666666667,2.01780821917808,France,25984.73,1.017808219,3.017808219,2.017808219,1.9
FR,2006,711.659484,4634572783.88262,-3152.42940373529,4.07083333333333,6.96666666666667,2.76027397260274,France,26835.63,1.760273973,3.760273973,2.760273973,1.9
